"id";"categoria";"subtema";"perfil_usuario";"pergunta";"resposta";"canal_sugerido";"prioridade"
"FAQ-0249";"Uso em Viagem e Validacao";"cartao nao valida";"titular com deslocamento recorrente";"O cartao validou e depois apareceu como irregular. Como entender isso? Sou titular com deslocamento recorrente e o caso envolve cartao nao valida. Quero uma orientacao clara para nao perder o beneficio.";"Se a falha ocorreu durante a viagem, o atendimento pode confirmar se o cartao ficou irregular por seguranca ou se houve apenas instabilidade no validador. Para esse tipo de situacao (cartao nao valida), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0250";"Uso em Viagem e Validacao";"cartao nao valida";"beneficiario de gratuidade";"Se houve falha operacional do equipamento, quem resolve? Sou beneficiario de gratuidade e o caso envolve cartao nao valida. Estou tentando entender antes de usar novamente.";"Uso em local diferente nao e problema por si so, mas pode gerar alerta quando ocorre em combinado com horario incompatível ou frequencia fora do padrao. Para esse tipo de situacao (cartao nao valida), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0251";"Uso em Viagem e Validacao";"erro no validador";"titular com deslocamento recorrente";"Meu cartao nao passou no validador. O que pode ser? Sou titular com deslocamento recorrente e o caso envolve erro no validador. Quero uma orientacao clara para nao perder o beneficio.";"Quando o cartao nao valida, pode haver bloqueio, dano fisico, saldo insuficiente ou falha operacional do equipamento. A verificacao do status ajuda a separar essas causas. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0252";"Uso em Viagem e Validacao";"erro no validador";"beneficiario de gratuidade";"Fui cobrado duas vezes na mesma viagem. Como contestar? Sou beneficiario de gratuidade e o caso envolve erro no validador. Estou tentando entender antes de usar novamente.";"Em caso de dupla cobranca, a recomendacao e anotar data, horario e local para permitir confronto com o historico transacional. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0253";"Uso em Viagem e Validacao";"erro no validador";"trabalhador que usa integracao";"O validador mostrou erro de leitura. O que isso significa? Sou trabalhador que usa integracao e o caso envolve erro no validador. Nao sei se foi erro ou fraude.";"Se a falha ocorreu durante a viagem, o atendimento pode confirmar se o cartao ficou irregular por seguranca ou se houve apenas instabilidade no validador. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0254";"Uso em Viagem e Validacao";"erro no validador";"titular com deslocamento recorrente";"Meu cartao funcionava e deixou de validar no meio do trajeto. O que fazer? Sou titular com deslocamento recorrente e o caso envolve erro no validador. Quero uma orientacao clara para nao perder o beneficio.";"Uso em local diferente nao e problema por si so, mas pode gerar alerta quando ocorre em combinado com horario incompatível ou frequencia fora do padrao. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0255";"Uso em Viagem e Validacao";"erro no validador";"beneficiario de gratuidade";"Como agir se o sistema acusar problema durante o embarque? Sou beneficiario de gratuidade e o caso envolve erro no validador. Estou tentando entender antes de usar novamente.";"Quando a inconsistência parece tecnica, o ideal e registrar local, linha ou estacao para que a analise operacional consiga rastrear o evento. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0256";"Uso em Viagem e Validacao";"erro no validador";"trabalhador que usa integracao";"Posso continuar a viagem se o cartao apresentar falha? Sou trabalhador que usa integracao e o caso envolve erro no validador. Nao sei se foi erro ou fraude.";"Se o cartao validou e logo depois ficou irregular, isso pode indicar uma acao de seguranca disparada apos a transacao. Nessa situacao, o caso deve ser consultado no atendimento. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0257";"Uso em Viagem e Validacao";"erro no validador";"titular com deslocamento recorrente";"O uso em uma estacao diferente pode gerar alerta? Sou titular com deslocamento recorrente e o caso envolve erro no validador. Quero uma orientacao clara para nao perder o beneficio.";"Quando o cartao nao valida, pode haver bloqueio, dano fisico, saldo insuficiente ou falha operacional do equipamento. A verificacao do status ajuda a separar essas causas. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0258";"Uso em Viagem e Validacao";"erro no validador";"beneficiario de gratuidade";"Como identificar se foi erro tecnico ou bloqueio? Sou beneficiario de gratuidade e o caso envolve erro no validador. Estou tentando entender antes de usar novamente.";"Em caso de dupla cobranca, a recomendacao e anotar data, horario e local para permitir confronto com o historico transacional. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0259";"Uso em Viagem e Validacao";"erro no validador";"trabalhador que usa integracao";"O cartao validou e depois apareceu como irregular. Como entender isso? Sou trabalhador que usa integracao e o caso envolve erro no validador. Nao sei se foi erro ou fraude.";"Se a falha ocorreu durante a viagem, o atendimento pode confirmar se o cartao ficou irregular por seguranca ou se houve apenas instabilidade no validador. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0260";"Uso em Viagem e Validacao";"erro no validador";"titular com deslocamento recorrente";"Se houve falha operacional do equipamento, quem resolve? Sou titular com deslocamento recorrente e o caso envolve erro no validador. Quero uma orientacao clara para nao perder o beneficio.";"Uso em local diferente nao e problema por si so, mas pode gerar alerta quando ocorre em combinado com horario incompatível ou frequencia fora do padrao. Para esse tipo de situacao (erro no validador), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0261";"Uso em Viagem e Validacao";"uso em estacao diferente";"trabalhador que usa integracao";"Meu cartao nao passou no validador. O que pode ser? Sou trabalhador que usa integracao e o caso envolve uso em estacao diferente. Nao sei se foi erro ou fraude.";"Quando o cartao nao valida, pode haver bloqueio, dano fisico, saldo insuficiente ou falha operacional do equipamento. A verificacao do status ajuda a separar essas causas. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0262";"Uso em Viagem e Validacao";"uso em estacao diferente";"titular com deslocamento recorrente";"Fui cobrado duas vezes na mesma viagem. Como contestar? Sou titular com deslocamento recorrente e o caso envolve uso em estacao diferente. Quero uma orientacao clara para nao perder o beneficio.";"Em caso de dupla cobranca, a recomendacao e anotar data, horario e local para permitir confronto com o historico transacional. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0263";"Uso em Viagem e Validacao";"uso em estacao diferente";"beneficiario de gratuidade";"O validador mostrou erro de leitura. O que isso significa? Sou beneficiario de gratuidade e o caso envolve uso em estacao diferente. Estou tentando entender antes de usar novamente.";"Se a falha ocorreu durante a viagem, o atendimento pode confirmar se o cartao ficou irregular por seguranca ou se houve apenas instabilidade no validador. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0264";"Uso em Viagem e Validacao";"uso em estacao diferente";"trabalhador que usa integracao";"Meu cartao funcionava e deixou de validar no meio do trajeto. O que fazer? Sou trabalhador que usa integracao e o caso envolve uso em estacao diferente. Nao sei se foi erro ou fraude.";"Uso em local diferente nao e problema por si so, mas pode gerar alerta quando ocorre em combinado com horario incompatível ou frequencia fora do padrao. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0265";"Uso em Viagem e Validacao";"uso em estacao diferente";"titular com deslocamento recorrente";"Como agir se o sistema acusar problema durante o embarque? Sou titular com deslocamento recorrente e o caso envolve uso em estacao diferente. Quero uma orientacao clara para nao perder o beneficio.";"Quando a inconsistência parece tecnica, o ideal e registrar local, linha ou estacao para que a analise operacional consiga rastrear o evento. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
"FAQ-0266";"Uso em Viagem e Validacao";"uso em estacao diferente";"beneficiario de gratuidade";"Posso continuar a viagem se o cartao apresentar falha? Sou beneficiario de gratuidade e o caso envolve uso em estacao diferente. Estou tentando entender antes de usar novamente.";"Se o cartao validou e logo depois ficou irregular, isso pode indicar uma acao de seguranca disparada apos a transacao. Nessa situacao, o caso deve ser consultado no atendimento. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0267";"Uso em Viagem e Validacao";"uso em estacao diferente";"trabalhador que usa integracao";"O uso em uma estacao diferente pode gerar alerta? Sou trabalhador que usa integracao e o caso envolve uso em estacao diferente. Nao sei se foi erro ou fraude.";"Quando o cartao nao valida, pode haver bloqueio, dano fisico, saldo insuficiente ou falha operacional do equipamento. A verificacao do status ajuda a separar essas causas. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar atendimento presencial e confirmar o historico recente do cartao antes de tentar novo uso.";"Atendimento presencial";"Media"
"FAQ-0268";"Uso em Viagem e Validacao";"uso em estacao diferente";"titular com deslocamento recorrente";"Como identificar se foi erro tecnico ou bloqueio? Sou titular com deslocamento recorrente e o caso envolve uso em estacao diferente. Quero uma orientacao clara para nao perder o beneficio.";"Em caso de dupla cobranca, a recomendacao e anotar data, horario e local para permitir confronto com o historico transacional. Para esse tipo de situacao (uso em estacao diferente), a orientacao mais segura e consultar faq e confirmar o historico recente do cartao antes de tentar novo uso.";"FAQ";"Media"
